#BarNum Z0 XOffset ZOffset
0	101.8	0.5
1	101.8	0.7
2	102.0	-0.1
3	102.1	-0.9
4	102.3	-0.6
5	102.4	-0.1
6	102.5	0.6
7	102.7	1
8	102.6	0
9	102.7	-0.8
10	102.6	-0.8
11	102.6	-1.8
12	102.6	0.4
13	102.6	-1.5
14	102.6	-0.4
15	102.8	0.5
16	102.6	0.3
17	102.7	0.4
18	102.4	0.4
19	102.4	-0.4
20	102.6	0.8
21	102.4	1.2
22	102.3	0.7
23	102.2	2.5
24	102	2.1
25	101.9	1.7
